timestamp,x,y,z,mission_state,risk_level,recommended_action,temperature,gas_ppm,vibration,inclination,battery,obstacle_distance,person_detected,current_objective,decision_status,last_alert
2026-06-11T14:16:25,-2.4772,0.0464,0.45,SIN_ESTADO,Bajo,Avanzar,24.0,21.7,0.15,3.6,98.0,4.58,0,SIN_OBJETIVO,SIN_DECISION,SIN_ALERTAS
2026-06-11T14:16:26,-1.7365,0.163,0.45,EXPLORANDO,Bajo,Avanzar,22.6,25.4,0.27,2.9,97.9,4.6,0,"Zona de escombros inicial | target=(1.50, 0.80) | robot=(-1.88, 0.13)",Decision | state=EXPLORANDO | objective=Zona de escombros inicial | risk=Bajo | accion_ia=Avanzar | gas=25.4ppm | temp=22.6C | vib=0.27 | inc=2.9deg | bateria=97.9% | obstaculo=4.60m | persona=0 | decision=Riesgo bajo. Continuar exploración hacia waypoint.,"ALERTA BASE #2 | estado=EXPLORANDO | x=-1.88, y=0.13 | Waypoint alcanzado. Nuevo objetivo: Zona de escombros inicial"
2026-06-11T14:17:41,2.3801,-0.8971,0.45,EXPLORANDO_CON_PRECAUCION,Bajo,Avanzar,28.1,148.7,0.65,10.5,86.6,2.86,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.16, -0.56)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=142.3ppm | temp=26.1C | vib=0.67 | inc=12.8deg | bateria=86.8% | obstaculo=2.57m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:42,2.7175,-0.9066,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,26.1,167.6,0.66,12.1,86.5,2.74,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.65, -0.93)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=167.6ppm | temp=26.1C | vib=0.66 | inc=12.1deg | bateria=86.5% | obstaculo=2.74m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:43,2.9388,-0.6505,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,27.2,167.2,0.8,12.0,86.3,2.32,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.65, -0.93)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=167.6ppm | temp=26.1C | vib=0.66 | inc=12.1deg | bateria=86.5% | obstaculo=2.74m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:44,2.8757,-0.318,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.5,172.6,0.89,15.4,86.2,2.24,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.91, -0.38)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=172.6ppm | temp=28.5C | vib=0.89 | inc=15.4deg | bateria=86.2% | obstaculo=2.24m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:45,2.5761,-0.1608,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.7,166.5,0.85,16.9,86.0,2.21,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.91, -0.38)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=172.6ppm | temp=28.5C | vib=0.89 | inc=15.4deg | bateria=86.2% | obstaculo=2.24m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:46,2.2664,-0.2976,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,27.3,164.0,0.77,12.2,85.9,2.38,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.32, -0.25)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=164.0ppm | temp=27.3C | vib=0.77 | inc=12.2deg | bateria=85.9% | obstaculo=2.38m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:47,2.1664,-0.6227,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,26.7,152.4,0.75,14.1,85.7,2.66,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.32, -0.25)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=164.0ppm | temp=27.3C | vib=0.77 | inc=12.2deg | bateria=85.9% | obstaculo=2.38m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:48,2.3395,-0.9152,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.1,151.5,0.66,12.2,85.6,2.55,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.29, -0.87)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=151.5ppm | temp=28.1C | vib=0.66 | inc=12.2deg | bateria=85.6% | obstaculo=2.55m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:49,2.6735,-0.9696,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,27.1,160.4,0.6,12.5,85.4,2.7,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.29, -0.87)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=151.5ppm | temp=28.1C | vib=0.66 | inc=12.2deg | bateria=85.6% | obstaculo=2.55m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:50,2.9237,-0.7415,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.6,164.0,0.79,11.8,85.3,2.61,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.89, -0.80)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=164.0ppm | temp=28.6C | vib=0.79 | inc=11.8deg | bateria=85.3% | obstaculo=2.61m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:51,2.9003,-0.4035,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.3,171.8,0.78,15.3,85.1,2.34,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.89, -0.80)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=164.0ppm | temp=28.6C | vib=0.79 | inc=11.8deg | bateria=85.3% | obstaculo=2.61m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:52,2.6219,-0.2122,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,29.7,171.7,0.87,15.1,85.0,2.2,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.69, -0.23)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=171.7ppm | temp=29.7C | vib=0.87 | inc=15.1deg | bateria=85.0% | obstaculo=2.20m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:53,2.2983,-0.3113,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,29.2,158.8,0.83,14.7,84.8,2.42,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.69, -0.23)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=171.7ppm | temp=29.7C | vib=0.87 | inc=15.1deg | bateria=85.0% | obstaculo=2.20m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:54,2.1747,-0.6264,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,27.1,145.0,0.76,11.9,84.7,2.54,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.18, -0.56)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=145.0ppm | temp=27.1C | vib=0.76 | inc=11.9deg | bateria=84.7% | obstaculo=2.54m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:55,2.3395,-0.9227,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,25.5,148.0,0.67,10.1,84.5,2.87,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.18, -0.56)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=145.0ppm | temp=27.1C | vib=0.76 | inc=11.9deg | bateria=84.7% | obstaculo=2.54m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:56,2.6725,-0.9875,0.45,EXPLORANDO_CON_PRECAUCION,Bajo,Avanzar,25.8,159.7,0.58,13.5,84.4,2.69,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.60, -1.00)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Bajo | accion_ia=Avanzar | gas=159.7ppm | temp=25.8C | vib=0.58 | inc=13.5deg | bateria=84.4% | obstaculo=2.69m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:57,2.9318,-0.7701,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.6,163.3,0.65,13.5,84.2,2.56,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.60, -1.00)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Bajo | accion_ia=Avanzar | gas=159.7ppm | temp=25.8C | vib=0.58 | inc=13.5deg | bateria=84.4% | obstaculo=2.69m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:58,2.9228,-0.4319,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,29.4,188.1,0.79,12.4,84.1,2.25,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.95, -0.50)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=188.1ppm | temp=29.4C | vib=0.79 | inc=12.4deg | bateria=84.1% | obstaculo=2.25m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:17:59,2.6521,-0.2286,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,27.1,168.1,0.82,13.4,83.9,2.35,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.95, -0.50)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=188.1ppm | temp=29.4C | vib=0.79 | inc=12.4deg | bateria=84.1% | obstaculo=2.25m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:00,2.3246,-0.3142,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,29.0,169.7,0.88,14.6,83.8,2.48,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.38, -0.27)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=169.7ppm | temp=29.0C | vib=0.88 | inc=14.6deg | bateria=83.8% | obstaculo=2.48m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:01,2.1784,-0.621,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,25.9,152.7,0.74,12.3,83.6,2.64,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.38, -0.27)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=169.7ppm | temp=29.0C | vib=0.88 | inc=14.6deg | bateria=83.8% | obstaculo=2.48m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:02,2.3133,-0.9321,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,26.9,158.3,0.59,11.8,83.5,2.61,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.27, -0.88)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=158.3ppm | temp=26.9C | vib=0.59 | inc=11.8deg | bateria=83.5% | obstaculo=2.61m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:03,2.6387,-1.0254,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.1,169.1,0.67,12.6,83.3,2.82,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.27, -0.88)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=158.3ppm | temp=26.9C | vib=0.59 | inc=11.8deg | bateria=83.5% | obstaculo=2.61m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:04,2.8998,-0.8517,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.3,170.9,0.71,14.3,83.2,2.41,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.88, -0.89)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=170.9ppm | temp=28.3C | vib=0.71 | inc=14.3deg | bateria=83.2% | obstaculo=2.41m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:05,2.9037,-0.7744,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,27.1,169.6,0.76,11.5,83.0,2.24,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.88, -0.89)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=170.9ppm | temp=28.3C | vib=0.71 | inc=14.3deg | bateria=83.2% | obstaculo=2.41m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:06,2.82,-0.715,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.7,174.1,0.75,14.3,82.9,2.38,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.86, -0.73)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=174.1ppm | temp=28.7C | vib=0.75 | inc=14.3deg | bateria=82.9% | obstaculo=2.38m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:07,2.4869,-0.7753,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,28.3,166.4,0.72,11.3,82.7,2.56,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.86, -0.73)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=174.1ppm | temp=28.7C | vib=0.75 | inc=14.3deg | bateria=82.9% | obstaculo=2.38m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:08,2.3272,-1.0736,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,26.8,162.7,0.54,11.3,82.6,2.81,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.34, -1.00)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=162.7ppm | temp=26.8C | vib=0.54 | inc=11.3deg | bateria=82.6% | obstaculo=2.81m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:09,2.4615,-1.3842,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,25.8,141.7,0.52,8.7,82.4,2.65,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.34, -1.00)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=162.7ppm | temp=26.8C | vib=0.54 | inc=11.3deg | bateria=82.6% | obstaculo=2.81m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:10,2.7616,-1.4758,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,27.7,150.5,0.5,9.1,82.3,2.63,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.72, -1.48)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=150.5ppm | temp=27.7C | vib=0.50 | inc=9.1deg | bateria=82.3% | obstaculo=2.63m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:11,2.8238,-1.4298,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,27.6,167.2,0.6,8.6,82.1,2.64,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.72, -1.48)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=150.5ppm | temp=27.7C | vib=0.50 | inc=9.1deg | bateria=82.3% | obstaculo=2.63m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:12,2.8264,-1.3525,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,26.3,159.1,0.61,10.1,82.0,2.7,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.83, -1.37)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=159.1ppm | temp=26.3C | vib=0.61 | inc=10.1deg | bateria=82.0% | obstaculo=2.70m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:13,2.7674,-1.3024,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,27.2,163.3,0.49,10.2,81.8,2.37,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.83, -1.37)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=159.1ppm | temp=26.3C | vib=0.61 | inc=10.1deg | bateria=82.0% | obstaculo=2.70m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
2026-06-11T14:18:14,2.6915,-1.3175,0.45,EXPLORANDO_CON_PRECAUCION,Medio,Avanzar con precaucion,25.5,158.2,0.6,11.6,81.7,2.55,0,"Borde de zona crítica | target=(4.70, 2.00) | robot=(2.71, -1.31)",Decision | state=EXPLORANDO_CON_PRECAUCION | objective=Borde de zona crítica | risk=Medio | accion_ia=Avanzar con precaucion | gas=158.2ppm | temp=25.5C | vib=0.60 | inc=11.6deg | bateria=81.7% | obstaculo=2.55m | persona=0 | decision=Riesgo medio. Avanzar lentamente hacia objetivo.,"ALERTA BASE #4 | estado=EXPLORANDO_CON_PRECAUCION | x=2.83, y=0.58 | Waypoint alcanzado. Nuevo objetivo: Borde de zona crítica"
